,Unnamed: 0,Bet State Chosen,Kelly Criterion Suggestion,Payouts (per Dollar),League,Date,Success,Allocation Dollars,Allocation Percentage
1,0.0,Sparta,0.21,2.25,NPL,2021-01-28,0.0,6.444614594031314,0.018374999999999996
278,0.0,DrawLyonvBordeaux,0.05,4.9,FL1,2021-01-29,0.0,0.27008820984196,0.0006578947368421054
279,0.0,Mainz,0.08,4.5,GPL,2021-01-29,0.0,0.6914258171954176,0.0016842105263157898
280,0.0,Torino,0.15,2.7,ISA,2021-01-29,0.0,2.4307938885776394,0.005921052631578947
281,0.0,Valladolid,0.2,2.35,LLA,2021-01-29,0.0,4.32141135747136,0.010526315789473686
282,0.0,Wizards,0.31,2.64,NBA,2021-01-29,0.0,10.382190786324943,0.02528947368421053
283,1.0,Hornets,0.26,2.34,NBA,2021-01-29,1.0,7.3031851941265975,0.017789473684210525
284,2.0,Knicks,0.48,1.93,NBA,2021-01-29,1.0,24.89132941903503,0.060631578947368425
285,3.0,Pelicans,0.25,3.45,NBA,2021-01-29,1.0,6.752205246048999,0.01644736842105263
286,4.0,Raptors,0.63,1.43,NBA,2021-01-29,0.0,42.87920419450957,0.10444736842105264
287,5.0,Thunder,0.21,4.0,NBA,2021-01-29,0.0,4.764356021612174,0.011605263157894737
288,6.0,Clippers,0.3,2.08,NBA,2021-01-29,1.0,9.723175554310558,0.023684210526315787
289,7.0,Timberwolves,0.17,3.65,NBA,2021-01-29,0.0,3.1222197057730576,0.007605263157894738
290,8.0,Spurs,0.2,2.46,NBA,2021-01-29,1.0,4.32141135747136,0.010526315789473686
291,9.0,Jazz,0.51,1.57,NBA,2021-01-29,1.0,28.099977351957516,0.06844736842105263
266,0.0,HullCity,0.62,1.37,ELO,2021-01-30,1.0,17.772852364276332,0.04191930207197383
267,2.0,IpswichTown,0.23,3.1,ELO,2021-01-30,0.0,2.4458477889443753,0.005768811341330425
268,4.0,Rochdale,0.2,3.6,ELO,2021-01-30,1.0,1.8494123167821364,0.004362050163576881
269,5.0,LincolnCity,0.16,3.0,ELO,2021-01-30,0.0,1.1836238827405674,0.0027917121046892044
270,6.0,Peterborough,0.36,3.9,ELO,2021-01-30,0.0,5.992095906374122,0.014133042529989096
271,7.0,OxfordUnited,0.28,3.3,ELO,2021-01-30,1.0,3.624848140892988,0.00854961832061069
272,8.0,MKDons,0.23,2.5,ELO,2021-01-30,1.0,2.4458477889443753,0.005768811341330425
273,0.0,Newcastle,0.04,6.0,EPL,2021-01-30,1.0,0.07397649267128546,0.00017448200654307527
274,1.0,ManCity,0.81,1.12,EPL,2021-01-30,1.0,30.334985526018993,0.07154852780806979
275,2.0,CrystalPalace,0.15,3.0,EPL,2021-01-30,1.0,1.0402944281899518,0.0024536532170119957
276,3.0,Fulham,0.2,2.3,EPL,2021-01-30,0.0,1.8494123167821364,0.004362050163576881
277,4.0,Arsenal,0.14,2.85,EPL,2021-01-30,0.0,0.906212035223247,0.0021374045801526723
278,0.0,Montpellier,0.13,2.9,FL1,2021-01-30,0.0,0.7813767038404527,0.0018429661941112324
279,0.0,WerderBremen,0.29,1.95,GPL,2021-01-30,0.0,3.888389396034441,0.009171210468920391
280,1.0,Dortmund,0.68,1.25,GPL,2021-01-30,1.0,21.3792063820015,0.05042529989094875
281,2.0,Eintracht,0.36,1.77,GPL,2021-01-30,1.0,5.992095906374122,0.014133042529989096
282,3.0,DrawRBLeipzigvLeverkusen,0.08,3.8,GPL,2021-01-30,0.0,0.29590597068514185,0.0006979280261723011
283,4.0,Leverkusen,0.09,3.8,GPL,2021-01-30,0.0,0.37450599414838265,0.0008833151581243185
284,0.0,ACMilan,0.3,1.83,ISA,2021-01-30,1.0,4.161177712759807,0.009814612868047983
285,1.0,Sampdoria,0.03,7.0,ISA,2021-01-30,0.0,0.04161177712759807,9.814612868047982e-05
286,0.0,Eibar,0.08,4.2,LLA,2021-01-30,0.0,0.29590597068514185,0.0006979280261723011
287,1.0,Elche,0.07,5.8,LLA,2021-01-30,0.0,0.22655300880581175,0.0005343511450381681
288,2.0,Villarreal,0.2,2.35,LLA,2021-01-30,0.0,1.8494123167821364,0.004362050163576881
289,0.0,Pelicans,0.36,1.93,NBA,2021-01-30,0.0,5.992095906374122,0.014133042529989096
290,1.0,Hornets,0.12,3.45,NBA,2021-01-30,1.0,0.6657884340415691,0.0015703380588876772
291,2.0,Bulls,0.33,1.77,NBA,2021-01-30,0.0,5.035025032439366,0.011875681570338059
292,3.0,Heat,0.53,1.47,NBA,2021-01-30,1.0,12.987497994602554,0.03063249727371865
293,4.0,Celtics,0.33,2.04,NBA,2021-01-30,0.0,5.035025032439366,0.011875681570338059
294,5.0,Grizzlies,0.17,2.46,NBA,2021-01-30,1.0,1.3362003988750937,0.003151581243184297
295,6.0,Mavericks,0.35,1.72,NBA,2021-01-30,0.0,5.663825220145292,0.013358778625954198
296,0.0,Heracles,0.19,2.35,NPL,2021-01-30,1.0,1.6690946158958782,0.0039367502726281355
297,1.0,DrawHeraclesvGroningen,0.11,3.2,NPL,2021-01-30,0.0,0.5594472258265962,0.0013195201744820066
298,2.0,FortunaSittard,0.27,1.95,NPL,2021-01-30,1.0,3.3705539473354444,0.007949836423118868
299,3.0,DrawVitessevRKC,0.07,5.1,NPL,2021-01-30,1.0,0.22655300880581175,0.0005343511450381681
300,0.0,Nacional,0.2,2.8,PPL,2021-01-30,1.0,1.8494123167821364,0.004362050163576881
301,1.0,Tondela,0.17,2.5,PPL,2021-01-30,1.0,1.3362003988750937,0.003151581243184297
302,2.0,Portimonense,0.24,2.2,PPL,2021-01-30,0.0,2.6631537361662763,0.006281352235550709
291,0.0,Leicester,0.44,1.8,EPL,2021-01-31,0.0,28.889776381400594,0.06518518518518518
292,0.0,Lorient,0.01,14.0,FL1,2021-01-31,1.0,0.014922405155682125,3.367003367003367e-05
293,1.0,DrawLorientvPSG,0.05,8.5,FL1,2021-01-31,0.0,0.37306012889205314,0.0008417508417508417
294,2.0,Nîmes,0.06,5.7,FL1,2021-01-31,0.0,0.5372065856045565,0.0012121212121212121
295,3.0,DrawLillevDijonFCO,0.07,4.9,FL1,2021-01-31,0.0,0.7311978526284243,0.0016498316498316501
296,0.0,Spezia,0.18,4.1,ISA,2021-01-31,0.0,4.834859270441008,0.010909090909090908
297,1.0,Cagliari,0.15,3.1,ISA,2021-01-31,0.0,3.357541160028478,0.007575757575757575
298,0.0,Cádiz,0.03,8.0,LLA,2021-01-31,0.0,0.13430164640113912,0.00030303030303030303
299,1.0,Barcelona,0.71,1.4,LLA,2021-01-31,1.0,75.22384438979358,0.1697306397306397
300,0.0,Knicks,0.15,3.9,NBA,2021-01-31,0.0,3.357541160028478,0.007575757575757575
301,1.0,Nuggets,0.43,1.85,NBA,2021-01-31,1.0,27.591527132856246,0.062255892255892245
302,2.0,Wizards,0.16,4.3,NBA,2021-01-31,1.0,3.820135719854624,0.008619528619528619
303,3.0,Timberwolves,0.39,2.36,NBA,2021-01-31,1.0,22.69697824179251,0.05121212121212121
304,0.0,ADODenHaag,0.14,4.8,NPL,2021-01-31,0.0,2.924791410513697,0.0065993265993266005
297,0.0,SportRecife,0.04,6.5,BPL,2021-02-01,0.0,0.31824309905095444,0.000642570281124498
298,0.0,Osasuna,0.1,4.3,LLA,2021-02-01,0.0,1.9890193690684657,0.004016064257028113
299,0.0,SanLuis,0.1,5.6,MLM,2021-02-01,0.0,1.9890193690684657,0.004016064257028113
300,0.0,Hawks,0.2,3.0,NBA,2021-02-01,0.0,7.956077476273863,0.016064257028112452
301,1.0,Thunder,0.4,2.8,NBA,2021-02-01,0.0,31.82430990509545,0.06425702811244981
302,2.0,Pelicans,0.5,1.61,NBA,2021-02-01,0.0,49.72548422671163,0.1004016064257028
303,3.0,Spurs,0.41,1.68,NBA,2021-02-01,0.0,33.4354155940409,0.06751004016064256
304,4.0,Mavericks,0.45,1.86,NBA,2021-02-01,0.0,40.27764222363643,0.08132530120481929
305,0.0,Moreirense,0.09,5.9,PPL,2021-02-01,0.0,1.6111056889454567,0.0032530120481927705
306,1.0,Sporting,0.2,2.65,PPL,2021-02-01,1.0,7.956077476273863,0.016064257028112452
296,0.0,Palmeiras,0.47,1.62,BPL,2021-02-02,0.0,20.817802156234887,0.061361111111111095
297,0.0,Northampton,0.04,6.5,ELO,2021-02-02,0.0,0.15078534834755922,0.0004444444444444445
298,1.0,Shrewsbury,0.24,2.5,ELO,2021-02-02,0.0,5.428272540512131,0.016
299,2.0,Portsmouth,0.23,2.5,ELO,2021-02-02,1.0,4.985340579741176,0.014694444444444444
300,0.0,Wycombe,0.18,3.1,ELO,2021-02-02,0.0,3.0534033040380733,0.009
301,0.0,Newcastle,0.19,2.85,EPL,2021-02-02,0.0,3.4020944220918046,0.010027777777777778
302,0.0,Monterrey,0.32,2.05,MLM,2021-02-02,0.0,9.65026229424379,0.02844444444444445
303,0.0,Magic,0.24,2.8,NBA,2021-02-02,0.0,5.428272540512131,0.016
304,1.0,Clippers,0.32,1.98,NBA,2021-02-02,0.0,9.65026229424379,0.02844444444444445
305,2.0,Wizards,0.43,1.83,NBA,2021-02-02,0.0,17.42513181841481,0.05136111111111111
306,0.0,GilVicente,0.17,3.1,PPL,2021-02-02,0.0,2.723560354527788,0.008027777777777778
307,0.0,Galatasaray,0.54,1.67,TSL,2021-02-02,1.0,27.480629736342664,0.081
308,1.0,Rizespor,0.23,2.55,TSL,2021-02-02,0.0,4.985340579741176,0.014694444444444444
299,0.0,Santos,0.13,4.9,BPL,2021-02-03,0.0,1.842960522696078,0.0065250965250965255
300,1.0,Atlético,0.13,5.5,BPL,2021-02-03,0.0,1.842960522696078,0.0065250965250965255
301,2.0,Ceará,0.14,3.7,BPL,2021-02-03,0.0,2.13739800265344,0.007567567567567569
302,3.0,Goiás,0.1,6.5,BPL,2021-02-03,1.0,1.0905091850272652,0.003861003861003862
303,0.0,Odense,0.41,1.71,DSL,2021-02-03,0.0,18.331459400308322,0.0649034749034749
304,1.0,AaB,0.1,3.7,DSL,2021-02-03,1.0,1.0905091850272652,0.003861003861003862
305,0.0,DrawBurnleyvManCity,0.04,7.0,EPL,2021-02-03,0.0,0.1744814696043624,0.0006177606177606178
306,0.0,Lorient,0.06,5.8,FL1,2021-02-03,0.0,0.3925833066098154,0.0013899613899613899
307,1.0,Metz,0.24,2.5,FL1,2021-02-03,0.0,6.281332905757046,0.022239382239382238
308,2.0,Nantes,0.09,4.1,FL1,2021-02-03,0.0,0.8833124398720845,0.0031274131274131273
309,3.0,DijonFCO,0.05,8.5,FL1,2021-02-03,0.0,0.2726272962568163,0.0009652509652509655
310,4.0,DrawDijonFCOvLyon,0.08,5.3,FL1,2021-02-03,0.0,0.6979258784174496,0.002471042471042471
311,0.0,Hornets,0.26,3.7,NBA,2021-02-03,0.0,7.371842090784312,0.026100386100386102
312,1.0,Hawks,0.29,2.08,NBA,2021-02-03,0.0,9.171182246079297,0.03247104247104247
313,2.0,Thunder,0.32,3.05,NBA,2021-02-03,1.0,11.166814054679193,0.03953667953667954
314,3.0,Cavaliers,0.15,4.3,NBA,2021-02-03,0.0,2.453645666311346,0.008687258687258687
306,0.0,Flamengo,0.72,1.31,BPL,2021-02-04,1.0,38.86849319418481,0.14811428571428567
307,1.0,Internacional,0.27,2.3,BPL,2021-02-04,0.0,5.46588185543224,0.02082857142857143
308,0.0,Nordsjælland,0.17,3.1,DSL,2021-02-04,0.0,2.1668585133332203,0.008257142857142859
309,0.0,Tottenham,0.15,3.7,EPL,2021-02-04,0.0,1.6870005726642712,0.006428571428571428
310,0.0,Mavericks,0.54,1.57,NBA,2021-02-04,0.0,21.86352742172896,0.08331428571428572
311,1.0,Hawks,0.2,3.6,NBA,2021-02-04,0.0,2.999112129180927,0.011428571428571429
312,2.0,TrailBlazers,0.11,4.3,NBA,2021-02-04,1.0,0.9072314190772303,0.0034571428571428565
313,3.0,Grizzlies,0.5,1.77,NBA,2021-02-04,0.0,18.744450807380794,0.07142857142857142
314,0.0,Farense,0.24,2.6,PPL,2021-02-04,0.0,4.318721466020534,0.016457142857142854
315,0.0,Trabzonspor,0.6,1.5,TSL,2021-02-04,1.0,26.99200916262834,0.10285714285714284
286,0.0,Rotherham,0.14,3.1,ECL,2021-02-06,1.0,0.5056104690909832,0.0021633554083885214
287,1.0,QPR,0.15,2.9,ECL,2021-02-06,1.0,0.5804201813544447,0.002483443708609271
288,2.0,Wycombe,0.13,3.9,ECL,2021-02-06,0.0,0.43596004732844973,0.0018653421633554087
289,0.0,Portsmouth,0.46,1.74,ELO,2021-02-06,0.0,5.458529349982246,0.023355408388520973
290,1.0,Wigan,0.26,2.7,ELO,2021-02-06,0.0,1.743840189313799,0.007461368653421635
291,2.0,IpswichTown,0.15,3.1,ELO,2021-02-06,1.0,0.5804201813544447,0.002483443708609271
292,3.0,Doncaster,0.28,2.8,ELO,2021-02-06,1.0,2.0224418763639327,0.008653421633554086
293,4.0,SwindonTown,0.15,3.2,ELO,2021-02-06,0.0,0.5804201813544447,0.002483443708609271
294,5.0,Peterborough,0.38,2.1,ELO,2021-02-06,1.0,3.7250077416703036,0.015938189845474612
295,7.0,Rochdale,0.19,4.1,ELO,2021-02-06,0.0,0.9312519354175759,0.003984547461368653
296,8.0,HullCity,0.52,1.67,ELO,2021-02-06,0.0,6.975360757255196,0.02984547461368654
297,0.0,AstonVilla,0.17,2.75,EPL,2021-02-06,1.0,0.7455174773841536,0.0031898454746136866
298,1.0,Newcastle,0.18,3.1,EPL,2021-02-06,1.0,0.8358050611504004,0.0035761589403973506
299,2.0,Burnley,0.12,3.7,EPL,2021-02-06,0.0,0.3714689160668446,0.0015894039735099336
300,3.0,Fulham,0.1,3.7,EPL,2021-02-06,0.0,0.25796452504642,0.0011037527593818987
301,0.0,Schalke04,0.03,9.0,GPL,2021-02-06,0.0,0.02321680725417779,9.933774834437085e-05
302,1.0,DrawSchalke04vRBLeipzig,0.05,5.5,GPL,2021-02-06,0.0,0.064491131261605,0.00027593818984547467
303,2.0,Leverkusen,0.4,2.0,GPL,2021-02-06,1.0,4.12743240074272,0.01766004415011038
304,3.0,Mainz,0.18,3.3,GPL,2021-02-06,1.0,0.8358050611504004,0.0035761589403973506
305,0.0,Spezia,0.1,4.4,ISA,2021-02-06,1.0,0.25796452504642,0.0011037527593818987
306,1.0,Roma,0.09,4.6,ISA,2021-02-06,0.0,0.2089512652876001,0.0008940397350993376
307,0.0,Levante,0.27,2.15,LLA,2021-02-06,0.0,1.8805613875884013,0.00804635761589404
308,1.0,Huesca,0.06,6.0,LLA,2021-02-06,0.0,0.09286722901671116,0.0003973509933774834
309,2.0,DrawHuescavRealMadrid,0.07,4.5,LLA,2021-02-06,0.0,0.1264026172727458,0.0005408388520971304
310,3.0,Elche,0.06,7.0,LLA,2021-02-06,0.0,0.09286722901671116,0.0003973509933774834
311,4.0,DrawElchevVillarreal,0.08,4.2,LLA,2021-02-06,1.0,0.16509729602970877,0.0007064017660044151
312,5.0,Sevilla,0.43,1.69,LLA,2021-02-06,1.0,4.769764068108305,0.020408388520971304
313,0.0,Knicks,0.38,1.98,NBA,2021-02-06,1.0,3.7250077416703036,0.015938189845474612
314,1.0,Magic,0.43,1.98,NBA,2021-02-06,0.0,4.769764068108305,0.020408388520971304
315,2.0,76ers,0.46,1.86,NBA,2021-02-06,1.0,5.458529349982246,0.023355408388520973
316,3.0,Cavaliers,0.07,5.1,NBA,2021-02-06,0.0,0.1264026172727458,0.0005408388520971304
317,4.0,Thunder,0.41,1.98,NBA,2021-02-06,1.0,4.3363836660303186,0.01855408388520971
318,5.0,Rockets,0.41,1.83,NBA,2021-02-06,0.0,4.3363836660303186,0.01855408388520971
319,6.0,Hawks,0.49,3.15,NBA,2021-02-06,1.0,6.193728246364542,0.02650110375275938
320,7.0,Mavericks,0.53,1.6,NBA,2021-02-06,1.0,7.2462235085539355,0.031004415011037526
321,8.0,Pelicans,0.36,1.89,NBA,2021-02-06,1.0,3.3432202446016017,0.014304635761589402
322,0.0,Heerenveen,0.14,3.5,NPL,2021-02-06,1.0,0.5056104690909832,0.0021633554083885214
323,0.0,Kasımpaşa,0.18,2.7,TSL,2021-02-06,0.0,0.8358050611504004,0.0035761589403973506
314,0.0,Nordsjælland,0.31,2.5,DSL,2021-02-07,0.0,5.464219414168576,0.020711206896551725
315,1.0,SønderjyskE,0.32,2.2,DSL,2021-02-07,0.0,5.822435671288889,0.022068965517241385
316,2.0,Horsens,0.04,6.5,DSL,2021-02-07,0.0,0.09097555736388889,0.00034482758620689663
317,3.0,AGFAarhus,0.65,1.51,DSL,2021-02-07,1.0,24.02323311640191,0.09105603448275865
318,4.0,Brøndby,0.41,1.91,DSL,2021-02-07,0.0,9.558119495543574,0.036228448275862066
319,0.0,Tottenham,0.55,1.48,EPL,2021-02-07,1.0,17.200066314110245,0.0651939655172414
320,0.0,DijonFCO,0.12,4.9,FL1,2021-02-07,0.0,0.8187800162749999,0.003103448275862069
321,1.0,Nîmes,0.04,8.5,FL1,2021-02-07,0.0,0.09097555736388889,0.00034482758620689663
322,0.0,Benevento,0.17,2.95,ISA,2021-02-07,0.0,1.6432460048852429,0.0062284482758620694
323,1.0,Parma,0.13,3.2,ISA,2021-02-07,0.0,0.9609293246560764,0.0036422413793103453
324,0.0,Knicks,0.26,2.94,NBA,2021-02-07,0.0,3.8437172986243056,0.014568965517241381
325,1.0,Hornets,0.48,2.04,NBA,2021-02-07,1.0,13.100480260399998,0.0496551724137931
326,2.0,Clippers,0.73,1.3,NBA,2021-02-07,0.0,30.300546574510236,0.11484913793103448
327,0.0,Buccaneers,0.25,2.44,NFL,2021-02-07,1.0,3.5537327095269093,0.013469827586206897
328,0.0,Ankaragücü,0.18,2.9,TSL,2021-02-07,0.0,1.8422550366187496,0.0069827586206896546
322,0.0,Botafogo,0.21,6.0,BPL,2021-02-08,0.0,3.4078158668224043,0.014044585987261146
323,0.0,Randers,0.1,4.5,DSL,2021-02-08,0.0,0.7727473620912483,0.003184713375796179
324,0.0,CrystalPalace,0.1,4.1,EPL,2021-02-08,0.0,0.7727473620912483,0.003184713375796179
325,0.0,Guadalajara,0.1,4.1,MLM,2021-02-08,1.0,0.7727473620912483,0.003184713375796179
326,0.0,Bulls,0.51,1.77,NBA,2021-02-08,0.0,20.099158887993365,0.0828343949044586
327,1.0,Spurs,0.48,1.93,NBA,2021-02-08,1.0,17.80409922258236,0.07337579617834396
328,2.0,Suns,0.67,1.34,NBA,2021-02-08,1.0,34.68862908427614,0.14296178343949048
329,3.0,Nuggets,0.45,2.48,NBA,2021-02-08,0.0,15.648134082347779,0.06449044585987262
330,0.0,Farense,0.26,2.25,PPL,2021-02-08,0.0,5.223772167736838,0.021528662420382167
331,0.0,GFK,0.26,2.2,TSL,2021-02-08,1.0,5.223772167736838,0.021528662420382167
321,0.0,Stanley,0.27,2.2,ELO,2021-02-09,0.0,4.519689500558273,0.0193368700265252
322,1.0,HullCity,0.29,2.4,ELO,2021-02-09,0.0,5.214072523963657,0.022307692307692303
323,3.0,Wigan,0.14,3.1,ELO,2021-02-09,1.0,1.215170290959426,0.005198938992042441
324,4.0,Rochdale,0.17,3.9,ELO,2021-02-09,0.0,1.7917561943228268,0.007665782493368701
325,5.0,Doncaster,0.22,2.55,ELO,2021-02-09,0.0,3.00072663685899,0.01283819628647215
326,0.0,Pistons,0.27,4.2,NBA,2021-02-09,1.0,4.519689500558273,0.0193368700265252
327,1.0,Pelicans,0.62,1.58,NBA,2021-02-09,1.0,23.832217339020577,0.10196286472148543
328,2.0,Spurs,0.49,1.83,NBA,2021-02-09,0.0,14.885836064252965,0.06368700265251989
329,3.0,Jazz,0.56,1.57,NBA,2021-02-09,1.0,19.442724655350816,0.08318302387267906
330,4.0,TrailBlazers,0.52,1.51,NBA,2021-02-09,1.0,16.764390136501465,0.07172413793103448
331,5.0,Kings,0.18,2.62,NBA,2021-02-09,0.0,2.00875088913701,0.008594164456233422
332,0.0,GilVicente,0.04,7.0,PPL,2021-02-09,0.0,0.09919757477219801,0.00042440318302387265
329,0.0,Fluminense,0.15,3.5,BPL,2021-02-10,0.0,3.404425126334613,0.01347305389221557
330,1.0,AtléticoPR,0.12,3.6,BPL,2021-02-10,0.0,2.178832080854152,0.008622754491017964
331,0.0,Timberwolves,0.23,4.2,NBA,2021-02-10,0.0,8.004181741471157,0.03167664670658683
332,1.0,Nuggets,0.82,1.22,NBA,2021-02-10,1.0,75.80519947971737,0.3
333,2.0,Suns,0.35,2.44,NBA,2021-02-10,1.0,18.535203465599555,0.07335329341317363
331,0.0,Rockets,0.25,2.24,NBA,2021-02-11,0.0,11.620370729461566,0.04113924050632911
332,1.0,Pistons,0.33,2.24,NBA,2021-02-11,0.0,15.33888936288927,0.05430379746835443
333,2.0,TrailBlazers,0.21,2.94,NBA,2021-02-11,1.0,9.761111412747717,0.034556962025316454
323,0.0,Benevento,0.1,4.4,ISA,2021-02-12,0.0,0.731844512643855,0.002666666666666667
324,0.0,Elche,0.05,7.5,LLA,2021-02-12,0.0,0.18296112816096374,0.0006666666666666668
325,0.0,SanLuis,0.19,2.9,MLM,2021-02-12,1.0,2.641958690644316,0.009626666666666667
326,0.0,Wizards,0.36,2.36,NBA,2021-02-12,0.0,9.48470488386436,0.03456
327,1.0,Hawks,0.42,1.77,NBA,2021-02-12,0.0,12.9097372030376,0.04704
328,2.0,Jazz,0.52,1.79,NBA,2021-02-12,1.0,19.789075621889836,0.07210666666666667
329,3.0,TrailBlazers,0.55,1.53,NBA,2021-02-12,1.0,22.13829650747661,0.08066666666666666
330,4.0,Lakers,0.7,1.3,NBA,2021-02-12,1.0,35.86038111954889,0.13066666666666665
331,0.0,RKC,0.32,2.1,NPL,2021-02-12,1.0,7.494087809473075,0.027306666666666667
332,0.0,Famalicão,0.25,2.4,PPL,2021-02-12,0.0,4.574028204024093,0.016666666666666666
333,0.0,Rizespor,0.29,2.25,TSL,2021-02-12,0.0,6.154812351334819,0.022426666666666664
321,0.0,CardiffCity,0.33,2.05,ECL,2021-02-13,1.0,7.407017621904447,0.025384615384615387
322,0.0,Doncaster,0.14,4.1,ELO,2021-02-13,0.0,1.3331271385613146,0.00456876456876457
323,1.0,HullCity,0.39,2.05,ELO,2021-02-13,0.0,10.345338661998772,0.03545454545454546
324,2.0,FleetwoodTown,0.19,2.7,ELO,2021-02-13,0.0,2.4554025358195637,0.008414918414918414
325,5.0,Gillingham,0.1,4.4,ELO,2021-02-13,1.0,0.6801669074292421,0.0023310023310023314
326,0.0,Reims,0.16,2.95,FL1,2021-02-13,0.0,1.7412272830188595,0.005967365967365967
327,0.0,Napoli,0.18,3.8,ISA,2021-02-13,1.0,2.203740780070744,0.007552447552447552
328,1.0,Spezia,0.07,6.5,ISA,2021-02-13,1.0,0.33328178464032865,0.0011421911421911424
329,0.0,Barcelona,0.75,1.26,LLA,2021-02-13,1.0,38.25938854289486,0.13111888111888112
330,0.0,Suns,0.36,1.93,NBA,2021-02-13,1.0,8.814963120282975,0.030209790209790206
331,1.0,Hawks,0.31,2.02,NBA,2021-02-13,0.0,6.536403980395016,0.0224009324009324
332,2.0,Knicks,0.47,1.98,NBA,2021-02-13,1.0,15.024886985111955,0.05149184149184149
333,3.0,Warriors,0.23,2.46,NBA,2021-02-13,0.0,3.598082940300691,0.012331002331002334
334,4.0,Jazz,0.61,1.58,NBA,2021-02-13,1.0,25.30901062544209,0.08673659673659673
316,0.0,Nordsjælland,0.24,3.2,DSL,2021-02-14,0.0,3.2970722772182715,0.00994818652849741
317,1.0,Brøndby,0.41,1.71,DSL,2021-02-14,1.0,9.622184892367907,0.029032815198618306
318,0.0,Wigan,0.05,6.5,ELO,2021-02-14,0.0,0.14310209536537638,0.00043177892918825565
319,0.0,Metz,0.16,2.95,FL1,2021-02-14,0.0,1.465365456541454,0.004421416234887738
320,1.0,DijonFCO,0.19,2.55,FL1,2021-02-14,0.0,2.066394257076035,0.006234887737478412
321,0.0,Wolfsburg,0.25,2.45,GPL,2021-02-14,0.0,3.577552384134409,0.01079447322970639
322,0.0,Crotone,0.12,3.8,ISA,2021-02-14,0.0,0.8242680693045679,0.0024870466321243526
323,0.0,Villarreal,0.32,1.95,LLA,2021-02-14,0.0,5.861461826165816,0.01768566493955095
324,0.0,PumasUNAM,0.15,3.5,MLM,2021-02-14,0.0,1.2879188582883871,0.0038860103626943
325,1.0,Monterrey,0.21,2.45,MLM,2021-02-14,0.0,2.5243209622452385,0.0076165803108808276
326,0.0,Pistons,0.24,2.48,NBA,2021-02-14,1.0,3.2970722772182715,0.00994818652849741
327,1.0,Thunder,0.18,5.6,NBA,2021-02-14,1.0,1.8546031559352776,0.005595854922279792
328,2.0,Clippers,0.8,1.22,NBA,2021-02-14,1.0,36.63413641353635,0.11053540587219345
329,3.0,Nuggets,0.37,2.2,NBA,2021-02-14,1.0,7.836270742208009,0.023644214162348874
330,4.0,Kings,0.36,2.16,NBA,2021-02-14,0.0,7.41841262374111,0.02238341968911917
331,0.0,Portimonense,0.25,2.4,PPL,2021-02-14,1.0,3.577552384134409,0.01079447322970639
332,1.0,Moreirense,0.03,8.5,PPL,2021-02-14,0.0,0.05151675433153549,0.00015544041450777204
333,0.0,Konyaspor,0.34,1.91,TSL,2021-02-14,1.0,6.617040889695004,0.019965457685664944
334,1.0,Galatasaray,0.72,1.32,TSL,2021-02-14,1.0,29.67365049496444,0.08953367875647668
335,2.0,Göztepe,0.23,2.5,TSL,2021-02-14,1.0,3.028040337931364,0.009136442141623489
336,3.0,Hatayspor,0.17,2.75,TSL,2021-02-14,0.0,1.654260222423751,0.004991364421416236
333,0.0,DrawChelseavNewcastle,0.04,6.5,EPL,2021-02-15,0.0,1.8540461990247838,0.005093167701863355
334,0.0,Cádiz,0.18,4.1,LLA,2021-02-15,0.0,8.343207895611528,0.0229192546583851
335,0.0,Atlas,0.07,4.6,MLM,2021-02-15,1.0,3.244580848293372,0.008913043478260873
336,0.0,Pacers,0.59,1.41,NBA,2021-02-15,0.0,27.34718143561556,0.07512422360248448
337,1.0,Nets,0.5,1.54,NBA,2021-02-15,1.0,23.175577487809797,0.06366459627329193
338,0.0,Antalyaspor,0.23,2.5,TSL,2021-02-15,0.0,10.660765644392507,0.02928571428571429
334,0.0,Huddersfield,0.1,4.6,ECL,2021-02-16,0.0,3.187652303226517,0.009375000000000001
335,1.0,Wycombe,0.12,4.5,ECL,2021-02-16,0.0,3.8251827638718203,0.01125
336,0.0,Rochdale,0.11,5.8,ELO,2021-02-16,0.0,3.5064175335491687,0.0103125
337,0.0,Barcelona,0.47,1.95,ELO,2021-02-16,0.0,14.981965825164629,0.0440625
338,1.0,RBLeipzig,0.19,3.0,ELO,2021-02-16,0.0,6.056539376130383,0.017812500000000002
339,0.0,Timberwolves,0.2,3.6,NBA,2021-02-16,0.0,6.375304606453034,0.018750000000000003
340,1.0,Thunder,0.34,3.65,NBA,2021-02-16,0.0,10.83801783097016,0.03187500000000001
341,2.0,Suns,0.55,1.65,NBA,2021-02-16,0.0,17.532087667745845,0.051562500000000004
332,0.0,Rotherham,0.08,4.8,ECL,2021-02-17,0.0,2.2054578928261126,0.008057553956834532
333,0.0,Doncaster,0.28,2.45,ELO,2021-02-17,0.0,7.719102624891395,0.028201438848920866
334,0.0,Porto,0.09,4.1,ELO,2021-02-17,1.0,2.4811401294293765,0.009064748201438847
335,0.0,Burnley,0.17,2.8,EPL,2021-02-17,0.0,4.68659802225549,0.017122302158273383
336,0.0,Marseille,0.26,2.2,FL1,2021-02-17,1.0,7.167738151684867,0.026187050359712236
337,0.0,Magic,0.41,2.46,NBA,2021-02-17,1.0,11.302971700733826,0.04129496402877698
338,1.0,Rockets,0.06,5.6,NBA,2021-02-17,0.0,1.6540934196195844,0.0060431654676258995
